CustomerId,total_debit,total_credit,net_amount,avg_debit,txn_count,std_debit,recency_days,avg_amount_abs,fraud_count,fraud_rate,mode_hour,is_high_risk
CustomerId_3341,10000.0,14000.0,-4000.0,1111.111111111111,9,2204.792759220492,15,2666.6666666666665,0,0.0,2,0
CustomerId_3343,1000.0,0.0,1000.0,1000.0,1,0.0,22,1000.0,0,0.0,16,0
CustomerId_3344,51000.0,11000.0,40000.0,5666.666666666667,9,4636.809247747852,11,6888.888888888889,0,0.0,15,0
CustomerId_3345,2000.0,1010.0,990.0,400.0,5,418.33001326703777,0,602.0,0,0.0,18,0
CustomerId_3346,75000.0,15000.0,60000.0,9375.0,8,10155.04800579495,4,11250.0,0,0.0,10,0
CustomerId_3347,3000.0,0.0,3000.0,1500.0,2,707.1067811865476,33,1500.0,0,0.0,12,0
CustomerId_3349,28500.0,5644.0,22856.0,2850.0,10,4082.823097373244,57,3414.4,0,0.0,18,1
CustomerId_335,854729.0,56256.25,798472.75,8063.481132075472,106,21678.267602648095,7,8594.200471698114,0,0.0,8,0
CustomerId_3352,111000.0,21000.0,90000.0,6166.666666666667,18,4449.058062900373,4,7333.333333333333,0,0.0,6,0
CustomerId_3353,185610.0,36368.0,149242.0,1152.857142857143,161,2055.136911063174,0,1378.745341614907,0,0.0,12,0
CustomerId_3354,20000.0,6200.0,13800.0,4000.0,5,5477.2255750516615,4,5240.0,0,0.0,19,0
CustomerId_3355,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,4,6400.0,0,0.0,19,0
CustomerId_3356,5000.0,0.0,5000.0,5000.0,1,0.0,37,5000.0,0,0.0,5,1
CustomerId_3357,7000.0,1040.0,5960.0,1166.6666666666667,6,983.1920802501751,12,1340.0,0,0.0,10,0
CustomerId_3359,500.0,1025.0,-525.0,166.66666666666666,3,288.6751345948129,2,508.3333333333333,0,0.0,9,0
CustomerId_336,138000.0,3440.0,134560.0,3729.7297297297296,37,5515.87934285413,0,3822.7027027027025,0,0.0,16,0
CustomerId_3360,30000.0,11000.0,19000.0,5000.0,6,5477.2255750516615,46,6833.333333333333,0,0.0,16,1
CustomerId_3361,2000.0,0.0,2000.0,1000.0,2,0.0,39,1000.0,0,0.0,5,1
CustomerId_3363,79300.0,6949.5,72350.5,2202.777777777778,36,2373.7235500503193,1,2395.8194444444443,0,0.0,5,0
CustomerId_3364,2000.0,0.0,2000.0,2000.0,1,0.0,34,2000.0,0,0.0,7,0
CustomerId_3365,22000.0,20.0,21980.0,4400.0,5,4393.176527297759,0,4404.0,0,0.0,6,0
CustomerId_3366,64000.0,6700.0,57300.0,9142.857142857143,7,8764.104278791063,5,10100.0,0,0.0,5,0
CustomerId_337,194000.0,1600.0,192400.0,27714.285714285714,7,36081.91738121412,43,27942.85714285714,0,0.0,7,1
CustomerId_3371,1417370.0,165606.32,1251763.68,4740.367892976588,299,10281.484148396608,0,5294.235183946488,0,0.0,6,0
CustomerId_3373,40000.0,8000.0,32000.0,3333.3333333333335,12,4794.946835108305,55,4000.0,0,0.0,6,1
CustomerId_3374,335900.0,10592.0,325308.0,3573.404255319149,94,6406.820551315285,4,3686.0851063829787,0,0.0,18,0
CustomerId_3375,300.0,0.0,300.0,300.0,1,0.0,41,300.0,0,0.0,12,1
CustomerId_3376,2000.0,0.0,2000.0,1000.0,2,0.0,67,1000.0,0,0.0,13,1
CustomerId_3377,3000.0,1050.0,1950.0,600.0,5,547.7225575051662,74,810.0,0,0.0,6,1
CustomerId_3378,80000.0,0.0,80000.0,80000.0,1,0.0,64,80000.0,0,0.0,15,1
CustomerId_3379,97700.0,3380.0,94320.0,2220.4545454545455,44,3210.1278352763566,8,2297.2727272727275,0,0.0,9,0
CustomerId_338,55000.0,0.0,55000.0,27500.0,2,31819.80515339464,37,27500.0,0,0.0,5,1
CustomerId_3380,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,18,6400.0,0,0.0,18,0
CustomerId_3381,1000.0,1000.0,0.0,333.3333333333333,3,288.6751345948129,37,666.6666666666666,0,0.0,6,1
CustomerId_3385,304500.0,16118.0,288382.0,12687.5,24,7647.921712579118,23,13359.083333333334,0,0.0,16,0
CustomerId_3386,4000.0,1070.0,2930.0,666.6666666666666,6,816.496580927726,63,845.0,0,0.0,12,1
CustomerId_3387,8000.0,0.0,8000.0,2000.0,4,0.0,72,2000.0,0,0.0,10,1
CustomerId_3388,25000.0,6000.0,19000.0,5000.0,5,5000.0,11,6200.0,0,0.0,14,0
CustomerId_3389,169000.0,1300.0,167700.0,1760.4166666666667,96,1732.505284668277,1,1773.9583333333333,0,0.0,14,0
CustomerId_3390,48600.0,2880.0,45720.0,837.9310344827586,58,854.2622930550974,0,887.5862068965517,0,0.0,13,0
CustomerId_3391,245640.0,23506.0,222134.0,2030.0826446280992,121,3105.2805820268395,3,2224.3471074380163,0,0.0,6,0
CustomerId_3392,2500.0,1010.0,1490.0,416.6666666666667,6,376.3863263545405,24,585.0,0,0.0,16,0
CustomerId_3397,38600.0,2282.0,36318.0,2031.578947368421,19,2962.17874612195,0,2151.684210526316,0,0.0,0,0
CustomerId_3398,45100.0,220.0,44880.0,2818.75,16,2834.129790017858,85,2832.5,0,0.0,5,1
CustomerId_3399,47725.0,1590.0,46135.0,1060.5555555555557,45,983.6644280803831,4,1095.888888888889,0,0.0,20,0
CustomerId_340,8000.0,210.0,7790.0,888.8888888888889,9,927.960727138337,42,912.2222222222222,0,0.0,8,1
CustomerId_3400,500.0,10.0,490.0,250.0,2,353.5533905932738,78,255.0,0,0.0,14,1
CustomerId_3401,53900.0,1978.0,51922.0,3368.75,16,8628.149183534862,2,3492.375,0,0.0,19,0
CustomerId_3402,3000.0,0.0,3000.0,1500.0,2,707.1067811865476,8,1500.0,0,0.0,9,0
CustomerId_3403,65800.0,7138.8,58661.2,2530.769230769231,26,4236.108518984775,10,2805.3384615384616,0,0.0,15,0
CustomerId_3404,8000.0,1060.0,6940.0,1333.3333333333333,6,1966.3841605003502,56,1510.0,0,0.0,17,1
CustomerId_3405,248900.0,21970.0,226930.0,1316.931216931217,189,4109.204652107666,8,1433.1746031746031,0,0.0,17,0
CustomerId_3407,30000.0,1440.0,28560.0,2307.6923076923076,13,3682.9475375170036,47,2418.4615384615386,0,0.0,13,1
CustomerId_3408,30000.0,11000.0,19000.0,5000.0,6,5477.2255750516615,46,6833.333333333333,0,0.0,17,1
CustomerId_341,262500.0,36913.0,225587.0,7720.588235294118,34,11762.930458726138,1,8806.264705882353,0,0.0,16,0
CustomerId_3410,6000.0,1100.0,4900.0,1000.0,6,1549.1933384829667,47,1183.3333333333333,0,0.0,7,1
CustomerId_3412,30000.0,11000.0,19000.0,5000.0,6,5477.2255750516615,67,6833.333333333333,0,0.0,20,1
CustomerId_3413,10700.0,350.0,10350.0,1783.3333333333333,6,1833.4848422244092,76,1841.6666666666667,0,0.0,5,1
CustomerId_3414,1000.0,0.0,1000.0,1000.0,1,0.0,82,1000.0,0,0.0,8,1
CustomerId_3415,1457759.0,68839.0,1388920.0,3095.0297239915076,471,7421.66802745535,4,3241.184713375796,0,0.0,16,0
CustomerId_3416,4000.0,200.0,3800.0,1000.0,4,1154.7005383792514,83,1050.0,0,0.0,4,1
CustomerId_3417,25000.0,6000.0,19000.0,5000.0,5,5000.0,47,6200.0,0,0.0,9,1
CustomerId_3418,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,5,6400.0,0,0.0,7,0
CustomerId_3419,109000.0,4215.0,104785.0,1626.865671641791,67,3497.1235838143284,0,1689.7761194029852,0,0.0,3,0
CustomerId_3420,76000.0,26000.0,50000.0,3454.5454545454545,22,4339.489466650291,0,4636.363636363636,0,0.0,20,0
CustomerId_3421,100000.0,0.0,100000.0,100000.0,1,0.0,19,100000.0,0,0.0,1,0
CustomerId_3422,226965.0,22693.3,204271.7,1732.557251908397,131,2583.30485755778,0,1905.7885496183205,0,0.0,5,0
CustomerId_3424,1000.0,0.0,1000.0,500.0,2,0.0,50,500.0,0,0.0,17,1
CustomerId_3425,1000.0,0.0,1000.0,1000.0,1,0.0,61,1000.0,0,0.0,11,1
CustomerId_3426,2000.0,0.0,2000.0,2000.0,1,0.0,59,2000.0,0,0.0,17,1
CustomerId_3427,295200.0,46553.0,248647.0,2544.8275862068967,116,4110.079758616481,2,2946.146551724138,0,0.0,6,0
CustomerId_3428,19900.0,0.0,19900.0,2842.8571428571427,7,190.23794624226838,87,2842.8571428571427,0,0.0,8,1
CustomerId_343,101000.0,21000.0,80000.0,5611.111111111111,18,4434.343095973794,11,6777.777777777777,0,0.0,13,0
CustomerId_3430,89450.0,22645.0,66805.0,4259.523809523809,21,4604.6883457954855,1,5337.857142857143,0,0.0,20,0
CustomerId_3431,8200.0,200.0,8000.0,1025.0,8,1037.510757259206,7,1050.0,0,0.0,18,0
CustomerId_3432,137941.0,28585.33,109355.67,1407.561224489796,98,3441.5502352844,58,1699.2482653061227,0,0.0,10,1
CustomerId_3433,39300.0,2196.9,37103.1,1637.5,24,2408.6461107760356,54,1729.0375000000001,0,0.0,18,1
CustomerId_3434,30000.0,11000.0,19000.0,5000.0,6,5477.2255750516615,46,6833.333333333333,0,0.0,11,1
CustomerId_3435,17000.0,200.0,16800.0,4250.0,4,4349.3294502332965,3,4300.0,0,0.0,14,0
CustomerId_3436,6300.0,1056.0,5244.0,900.0,7,1123.9810200058243,69,1050.857142857143,0,0.0,2,1
CustomerId_3437,30000.0,11000.0,19000.0,5000.0,6,5477.2255750516615,46,6833.333333333333,0,0.0,19,1
CustomerId_3438,41800.0,1215.0,40585.0,1194.2857142857142,35,1828.52284599327,3,1229.0,0,0.0,17,0
CustomerId_3439,196400.0,66400.0,130000.0,5308.108108108108,37,5148.536921537267,0,7102.7027027027025,0,0.0,0,0
CustomerId_3440,21000.0,1650.0,19350.0,954.5454545454545,22,1132.9385612423048,13,1029.5454545454545,0,0.0,9,0
CustomerId_3441,17600.0,1601.0,15999.0,2514.285714285714,7,3772.8983427547983,75,2743.0,0,0.0,11,1
CustomerId_3442,208300.0,13344.0,194956.0,1602.3076923076924,130,2337.376299744446,0,1704.9538461538461,0,0.0,5,0
CustomerId_3443,2000.0,20.0,1980.0,666.6666666666666,3,577.3502691896258,89,673.3333333333334,0,0.0,8,1
CustomerId_3444,15735.0,4794.0,10941.0,542.5862068965517,29,529.711209544636,50,707.8965517241379,0,0.0,17,1
CustomerId_3445,27500.0,1040.0,26460.0,509.25925925925924,54,518.440520239165,5,528.5185185185185,0,0.0,12,0
CustomerId_3447,43500.0,6106.0,37394.0,2071.4285714285716,21,2594.6373267073104,4,2362.190476190476,0,0.0,15,0
CustomerId_3448,1000.0,0.0,1000.0,1000.0,1,0.0,63,1000.0,0,0.0,16,1
CustomerId_3449,11050.0,1295.0,9755.0,613.8888888888889,18,558.3077254882555,10,685.8333333333334,0,0.0,3,0
CustomerId_345,3000.0,50.0,2950.0,600.0,5,418.3300132670378,8,610.0,0,0.0,20,0
CustomerId_3451,45800.0,15000.0,30800.0,6542.857142857143,7,4871.295906586235,0,8685.714285714286,0,0.0,18,0
CustomerId_3452,529400.0,30162.0,499238.0,4072.3076923076924,130,6335.687225374199,1,4304.323076923077,0,0.0,9,0
CustomerId_3453,22500.0,555.0,21945.0,608.1081081081081,37,756.2254140644025,2,623.1081081081081,0,0.0,16,0
CustomerId_3454,399820.0,65420.0,334400.0,4649.069767441861,86,4466.567738183439,5,5409.767441860465,0,0.0,5,0
CustomerId_3456,1000.0,0.0,1000.0,1000.0,1,0.0,69,1000.0,0,0.0,6,1
CustomerId_3457,20000.0,1644.0,18356.0,6666.666666666667,3,11547.005383792515,72,7214.666666666667,0,0.0,8,1
CustomerId_3458,3000.0,0.0,3000.0,1500.0,2,707.1067811865476,81,1500.0,0,0.0,17,1
CustomerId_3459,7500.0,11040.0,-3540.0,750.0,10,634.6477588219924,20,1854.0,0,0.0,19,0
CustomerId_3461,3500.0,1110.0,2390.0,318.1818181818182,11,337.09993123162104,0,419.09090909090907,0,0.0,13,0
CustomerId_3462,7000.0,1060.0,5940.0,1000.0,7,1040.8329997330663,57,1151.4285714285713,0,0.0,9,1
CustomerId_3463,353000.0,6210.0,346790.0,3017.094017094017,117,7300.487591159292,23,3070.17094017094,0,0.0,10,0
CustomerId_3464,123400.0,11575.0,111825.0,6170.0,20,5974.868419603811,15,6748.75,0,0.0,19,0
CustomerId_3465,26000.0,6000.0,20000.0,4333.333333333333,6,4760.9522856952335,32,5333.333333333333,0,0.0,13,0
CustomerId_3466,1000.0,1000.0,0.0,333.3333333333333,3,288.6751345948129,38,666.6666666666666,0,0.0,15,1
CustomerId_3467,1095000.0,21008.0,1073992.0,24333.333333333332,45,74311.99585041925,7,24800.17777777778,1,0.022222222222222223,7,0
CustomerId_3468,131400.0,51400.0,80000.0,5053.846153846154,26,5881.852141577907,54,7030.7692307692305,0,0.0,12,1
CustomerId_347,6000.0,0.0,6000.0,1000.0,6,0.0,58,1000.0,0,0.0,16,1
CustomerId_3470,7000.0,265.0,6735.0,777.7777777777778,9,939.118972465387,5,807.2222222222222,0,0.0,7,0
CustomerId_3471,221000.0,8800.0,212200.0,8500.0,26,9932.774033471214,20,8838.461538461539,0,0.0,13,0
CustomerId_3473,22000.0,0.0,22000.0,4400.0,5,5116.150896914593,85,4400.0,0,0.0,16,1
CustomerId_3474,52450.0,11664.0,40786.0,1008.6538461538462,52,2291.0893280709515,0,1232.9615384615386,0,0.0,15,0
CustomerId_3475,88500.0,2884.0,85616.0,6321.428571428572,14,8626.005276660051,25,6527.428571428572,0,0.0,20,0
CustomerId_3476,639596.0,20527.8,619068.2,35533.11111111111,18,54130.43860559405,58,36673.544444444444,0,0.0,8,1
CustomerId_3477,200100.0,5405.75,194694.25,5717.142857142857,35,7058.181973646559,23,5871.592857142857,0,0.0,20,0
CustomerId_3478,4500.0,90.0,4410.0,750.0,6,821.5838362577492,17,765.0,0,0.0,13,0
CustomerId_3479,3000.0,1040.0,1960.0,750.0,4,957.4271077563382,5,1010.0,0,0.0,20,0
CustomerId_348,4000.0,100.0,3900.0,800.0,5,836.6600265340755,68,820.0,0,0.0,10,1
CustomerId_3482,45000.0,6000.0,39000.0,4090.909090909091,11,4716.026833141335,72,4636.363636363636,0,0.0,16,1
CustomerId_3483,2000.0,1100.0,900.0,400.0,5,547.7225575051662,46,620.0,0,0.0,3,1
CustomerId_3485,500.0,0.0,500.0,500.0,1,0.0,21,500.0,0,0.0,14,0
CustomerId_3486,3000.0,0.0,3000.0,1500.0,2,707.1067811865476,26,1500.0,0,0.0,23,0
CustomerId_3487,86500.0,2795.0,83705.0,786.3636363636364,110,902.6441558333217,5,811.7727272727273,0,0.0,18,0
CustomerId_3488,30000.0,0.0,30000.0,30000.0,1,0.0,34,30000.0,0,0.0,20,0
CustomerId_3489,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,4,6400.0,0,0.0,12,0
CustomerId_349,60000.0,3275.0,56725.0,1500.0,40,2060.9930392149095,5,1581.875,0,0.0,16,0
CustomerId_3490,1000.0,0.0,1000.0,1000.0,1,0.0,33,1000.0,0,0.0,18,0
CustomerId_3491,49600.0,1574.0,48026.0,2254.5454545454545,22,3037.6568778187093,6,2326.090909090909,0,0.0,17,0
CustomerId_3492,1000.0,12000.0,-11000.0,250.0,4,500.00000000000006,31,3250.0,0,0.0,4,0
CustomerId_3493,17000.0,1100.0,15900.0,2833.3333333333335,6,5980.523945831725,21,3016.6666666666665,0,0.0,8,0
CustomerId_3494,15000.0,1750.0,13250.0,2142.8571428571427,7,2672.612419124244,7,2392.8571428571427,0,0.0,17,0
CustomerId_3495,1000.0,0.0,1000.0,500.0,2,0.0,37,500.0,0,0.0,5,1
CustomerId_3496,106200.0,7054.4,99145.6,2723.076923076923,39,8325.783084347764,0,2903.958974358974,0,0.0,17,0
CustomerId_3497,232900.0,4185.0,228715.0,4015.5172413793102,58,11712.862950606803,41,4087.6724137931033,0,0.0,14,1
CustomerId_3498,646600.0,2629.0,643971.0,71844.44444444444,9,61964.64942027654,6,72136.55555555556,0,0.0,9,0
CustomerId_350,101000.0,31000.0,70000.0,5611.111111111111,18,4815.891449930775,0,7333.333333333333,0,0.0,15,0
CustomerId_3500,3000.0,1100.0,1900.0,750.0,4,957.427107756338,52,1025.0,0,0.0,15,1
CustomerId_3501,718500.0,9564.0,708936.0,2427.364864864865,296,9101.549196608608,45,2459.675675675676,0,0.0,16,0
CustomerId_3503,500.0,1010.0,-510.0,166.66666666666666,3,288.6751345948129,15,503.3333333333333,0,0.0,10,0
CustomerId_3504,90500.0,2650.0,87850.0,2513.8888888888887,36,2729.4324661551136,30,2587.5,0,0.0,9,0
CustomerId_3505,1500.0,0.0,1500.0,1500.0,1,0.0,2,1500.0,0,0.0,8,0
CustomerId_3506,28500.0,365.0,28135.0,1676.4705882352941,17,1936.0169846119331,4,1697.9411764705883,0,0.0,8,0
CustomerId_3507,6500.0,150.0,6350.0,590.9090909090909,11,768.7061147858075,40,604.5454545454545,0,0.0,4,1
CustomerId_3508,30000.0,1100.0,28900.0,2142.8571428571427,14,1915.8104473902604,75,2221.4285714285716,0,0.0,6,1
CustomerId_3509,48795.0,16041.85,32753.15,1161.7857142857142,42,1446.920119084137,9,1543.7345238095238,0,0.0,9,0
CustomerId_351,10550.0,10000.0,550.0,5275.0,2,7459.976541518076,33,10275.0,0,0.0,5,0
CustomerId_3510,14860.0,0.0,14860.0,7430.0,2,3436.538956566621,18,7430.0,0,0.0,8,0
CustomerId_3511,136100.0,28210.0,107890.0,2895.744680851064,47,3840.400649774227,2,3495.9574468085107,0,0.0,5,0
CustomerId_3512,1000.0,1020.0,-20.0,333.3333333333333,3,577.3502691896258,64,673.3333333333334,0,0.0,14,1
CustomerId_3513,4890.0,1020.0,3870.0,815.0,6,749.2329410804092,33,985.0,0,0.0,4,0
CustomerId_3515,289161.0,72914.1,216246.9,3362.3372093023254,86,4490.711450539986,1,4210.175581395349,0,0.0,10,0
CustomerId_3516,1000.0,20.0,980.0,500.0,2,707.1067811865476,76,510.0,0,0.0,10,1
CustomerId_3517,72000.0,1350.0,70650.0,3428.5714285714284,21,5837.991337535784,30,3492.8571428571427,0,0.0,7,0
CustomerId_3519,21400.0,1405.0,19995.0,891.6666666666666,24,986.8336129815121,59,950.2083333333334,0,0.0,12,1
CustomerId_352,276234.0,85900.0,190334.0,5637.428571428572,49,4880.812159193728,1,7390.489795918367,0,0.0,5,0
CustomerId_3520,1000.0,0.0,1000.0,1000.0,1,0.0,15,1000.0,0,0.0,13,0
CustomerId_3521,24600.0,1430.0,23170.0,820.0,30,780.9808156944435,50,867.6666666666666,0,0.0,9,1
CustomerId_3522,1000.0,1020.0,-20.0,333.3333333333333,3,577.3502691896258,71,673.3333333333334,0,0.0,5,1
CustomerId_3523,1000.0,0.0,1000.0,1000.0,1,0.0,89,1000.0,0,0.0,1,1
CustomerId_3524,33500.0,2350.0,31150.0,761.3636363636364,44,961.3981845960645,0,814.7727272727273,0,0.0,20,0
CustomerId_3525,242500.0,27870.0,214630.0,2146.0176991150443,113,4203.889257882644,1,2392.6548672566373,0,0.0,17,0
CustomerId_3526,24000.0,1650.0,22350.0,2400.0,10,3238.655413730965,15,2565.0,0,0.0,12,0
CustomerId_3527,4500.0,0.0,4500.0,4500.0,1,0.0,59,4500.0,0,0.0,18,1
CustomerId_3528,110000.0,0.0,110000.0,55000.0,2,63639.61030678928,59,55000.0,0,0.0,12,1
CustomerId_3530,401050.0,29382.5,371667.5,3260.569105691057,123,3859.203668135756,0,3499.451219512195,0,0.0,18,0
CustomerId_3533,1000.0,0.0,1000.0,1000.0,1,0.0,66,1000.0,0,0.0,16,1
CustomerId_3534,81200.0,23000.0,58200.0,20300.0,4,33551.35367363489,51,26050.0,0,0.0,5,1
CustomerId_3535,285500.0,20066.0,265434.0,2913.265306122449,98,6374.071798286536,0,3118.0204081632655,0,0.0,17,0
CustomerId_3536,31000.0,11000.0,20000.0,5166.666666666667,6,5671.566509057851,32,7000.0,0,0.0,15,0
CustomerId_3537,80000.0,0.0,80000.0,80000.0,1,0.0,62,80000.0,0,0.0,8,1
CustomerId_3540,270000.0,0.0,270000.0,24545.454545454544,11,26313.9264890804,25,24545.454545454544,0,0.0,11,0
CustomerId_3541,19000.0,1450.0,17550.0,1357.142857142857,14,1691.933025458562,11,1460.7142857142858,0,0.0,16,0
CustomerId_3542,322000.0,5000.0,317000.0,64400.0,5,66459.00992341069,55,65400.0,0,0.0,8,1
CustomerId_3543,299960.0,22334.0,277626.0,2142.5714285714284,140,3382.792761220358,9,2302.1,0,0.0,10,0
CustomerId_3545,8000.0,1200.0,6800.0,1333.3333333333333,6,1751.1900715418262,58,1533.3333333333333,0,0.0,18,1
CustomerId_3547,10000.0,0.0,10000.0,5000.0,2,0.0,4,5000.0,0,0.0,10,0
CustomerId_3548,10000.0,4000.0,6000.0,2500.0,4,2886.751345948129,22,3500.0,0,0.0,11,0
CustomerId_3549,401054.0,11621.08,389432.92,8184.775510204082,49,17472.06935280958,0,8421.940408163266,0,0.0,4,0
CustomerId_355,45000.0,6000.0,39000.0,6428.571428571428,7,4755.948656056709,46,7285.714285714285,0,0.0,21,1
CustomerId_3550,39000.0,1100.0,37900.0,3900.0,10,8608.135686662938,13,4010.0,0,0.0,18,0
CustomerId_3551,534600.0,82966.0,451634.0,3517.1052631578946,152,4517.175116729913,2,4062.934210526316,0,0.0,14,0
CustomerId_3554,10000.0,0.0,10000.0,10000.0,1,0.0,37,10000.0,0,0.0,7,1
CustomerId_3555,309500.0,21694.0,287806.0,2476.0,125,6045.398143189365,0,2649.552,0,0.0,21,0
CustomerId_3556,135900.0,16950.0,118950.0,4246.875,32,6094.84099001347,53,4776.5625,0,0.0,7,1
CustomerId_3557,47000.0,8000.0,39000.0,2764.705882352941,17,2823.5485599840913,49,3235.294117647059,0,0.0,9,1
CustomerId_3558,47250.0,1250.0,46000.0,2054.3478260869565,23,2753.0525637866654,4,2108.695652173913,0,0.0,8,0
CustomerId_3559,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,18,6400.0,0,0.0,13,0
CustomerId_356,32610.0,1760.0,30850.0,1630.5,20,1989.4656119301567,29,1718.5,0,0.0,13,0
CustomerId_3561,26500.0,835.0,25665.0,1104.1666666666667,24,1218.0630263791297,2,1138.9583333333333,0,0.0,18,0
CustomerId_3562,2000.0,150.0,1850.0,285.7142857142857,7,393.3978962347216,25,307.14285714285717,0,0.0,16,0
CustomerId_3564,20000.0,7000.0,13000.0,5000.0,4,5773.502691896258,60,6750.0,0,0.0,8,1
CustomerId_3566,500.0,0.0,500.0,500.0,1,0.0,31,500.0,0,0.0,18,0
CustomerId_3567,10000.0,0.0,10000.0,10000.0,1,0.0,24,10000.0,0,0.0,12,0
CustomerId_3569,4000.0,1030.0,2970.0,571.4285714285714,7,607.4928962939558,2,718.5714285714286,0,0.0,11,0
CustomerId_357,25000.0,6000.0,19000.0,4166.666666666667,6,4823.553323709261,46,5166.666666666667,0,0.0,10,1
CustomerId_3570,20500.0,0.0,20500.0,10250.0,2,13788.582233137677,45,10250.0,0,0.0,23,1
CustomerId_3571,8500.0,1070.0,7430.0,850.0,10,1179.689224612426,19,957.0,0,0.0,6,0
CustomerId_3572,1000.0,1010.0,-10.0,250.0,4,288.6751345948129,82,502.5,0,0.0,5,1
CustomerId_3573,10000.0,1000.0,9000.0,5000.0,2,7071.067811865475,39,5500.0,0,0.0,14,1
CustomerId_3574,1000.0,0.0,1000.0,1000.0,1,0.0,48,1000.0,0,0.0,8,1
CustomerId_3575,1225000.0,36000.0,1189000.0,49000.0,25,82082.27579691002,50,50440.0,0,0.0,10,1
CustomerId_3577,1000.0,0.0,1000.0,1000.0,1,0.0,15,1000.0,0,0.0,9,0
CustomerId_3578,8000.0,1400.0,6600.0,1600.0,5,2219.2341021172147,48,1880.0,0,0.0,12,1
CustomerId_3579,7800.0,100.0,7700.0,2600.0,3,2946.183972531247,14,2633.3333333333335,0,0.0,15,0
CustomerId_3581,2686000.0,36000.0,2650000.0,89533.33333333333,30,129193.71537328752,31,90733.33333333333,0,0.0,15,0
CustomerId_3582,68500.0,1835.0,66665.0,992.7536231884058,69,1327.0177578247653,0,1019.3478260869565,0,0.0,18,0
CustomerId_3583,25000.0,6000.0,19000.0,5000.0,5,5000.0,46,6200.0,0,0.0,12,1
CustomerId_3589,1000.0,0.0,1000.0,1000.0,1,0.0,58,1000.0,0,0.0,10,1
CustomerId_359,30000.0,6000.0,24000.0,3000.0,10,3197.221015541813,60,3600.0,0,0.0,20,1
CustomerId_3590,472872.0,8563.8,464308.2,7752.0,61,20510.749896903657,0,7892.390163934426,0,0.0,12,0
CustomerId_3592,4000.0,0.0,4000.0,2000.0,2,0.0,23,2000.0,0,0.0,10,0
CustomerId_3593,26000.0,0.0,26000.0,13000.0,2,0.0,79,13000.0,0,0.0,18,1
CustomerId_3595,42420.0,24650.0,17770.0,1844.3478260869565,23,2343.859106235147,0,2916.086956521739,0,0.0,17,0
CustomerId_3597,67840.0,1320.0,66520.0,2609.230769230769,26,3278.4593004360117,3,2660.0,0,0.0,14,0
CustomerId_3599,31500.0,420.0,31080.0,2100.0,15,1774.8239349298847,8,2128.0,0,0.0,9,0
CustomerId_3600,456372.0,101600.0,354772.0,6167.189189189189,74,4768.533158557784,1,7540.1621621621625,0,0.0,4,0
CustomerId_3601,91000.0,11000.0,80000.0,10111.111111111111,9,8666.666666666666,5,11333.333333333334,0,0.0,8,0
CustomerId_3602,273371.0,3529.66,269841.34,1253.9954128440368,218,2493.612534060764,0,1270.186513761468,0,0.0,16,0
CustomerId_3605,331000.0,57350.0,273650.0,4413.333333333333,75,4502.531820297642,0,5178.0,0,0.0,7,0
CustomerId_3608,30000.0,851.6,29148.4,1578.9473684210527,19,2116.4905300385094,56,1623.7684210526315,0,0.0,16,1
CustomerId_3609,12800.0,1592.8,11207.2,1066.6666666666667,12,1444.9494066848113,46,1199.3999999999999,0,0.0,13,1
CustomerId_361,25000.0,6000.0,19000.0,5000.0,5,5000.0,46,6200.0,0,0.0,12,1
CustomerId_3610,75430.0,590.0,74840.0,2433.2258064516127,31,6402.571039354308,28,2452.2580645161293,0,0.0,10,0
CustomerId_3611,56200.0,15237.0,40963.0,1937.9310344827586,29,2979.982477549568,19,2463.344827586207,0,0.0,8,0
CustomerId_3613,371973.0,7869.85,364103.15,1576.156779661017,236,1968.0507531069684,0,1609.5036016949152,0,0.0,11,0
CustomerId_3614,1000.0,1010.0,-10.0,250.0,4,288.6751345948129,1,502.5,0,0.0,4,0
CustomerId_3615,11000.0,1220.0,9780.0,3666.6666666666665,3,6350.852961085883,50,4073.3333333333335,0,0.0,14,1
CustomerId_3616,1000.0,0.0,1000.0,1000.0,1,0.0,5,1000.0,0,0.0,5,0
CustomerId_3617,90200.0,742.0,89458.0,7516.666666666667,12,9637.694304923327,71,7578.5,0,0.0,19,1
CustomerId_362,31000.0,3000.0,28000.0,3875.0,8,3399.054490379851,48,4250.0,0,0.0,11,1
CustomerId_3621,51000.0,11000.0,40000.0,5100.0,10,4605.552204797065,11,6200.0,0,0.0,5,0
CustomerId_3622,9000.0,0.0,9000.0,3000.0,3,1732.0508075688772,11,3000.0,0,0.0,9,0
CustomerId_3623,500.0,1010.0,-510.0,166.66666666666666,3,288.6751345948129,7,503.3333333333333,0,0.0,13,0
CustomerId_3624,26000.0,6000.0,20000.0,5200.0,5,5019.960159204454,32,6400.0,0,0.0,19,0
CustomerId_3625,47000.0,7000.0,40000.0,5875.0,8,6685.538764484772,29,6750.0,0,0.0,19,0
CustomerId_3626,81000.0,31000.0,50000.0,5785.714285714285,14,6518.359532045696,0,8000.0,0,0.0,18,0
